DNA content,Total MTBP (GFP)
1376.60130993996,13405.2998046875
1013.73468948219,8084.89990234375
1383.70995847253,11757.7998046875
1169.14108201832,8951.900390625
2018.01508913981,15927.0
1912.43349895098,18022.69921875
1528.06485109109,12104.400390625
1048.01996631277,7634.89990234375
2057.56099085935,18502.0
1654.99555260522,11032.400390625
1262.14401624781,8908.5
1042.8907623784,9393.900390625
2038.00176611132,14483.2998046875
1250.78924577149,10549.7001953125
983.260731708323,9419.5
1531.19367217348,7909.10009765625
1096.38154111653,8160.2998046875
1891.31303781193,31569.900390625
1145.10151645577,7038.2001953125
1446.0495996546,16129.0
2019.00609223635,15850.5
1627.40661890561,12185.900390625
2150.2328111075,20919.0
1604.17885617187,6936.39990234375
1900.19241664702,14450.0
1754.83738828931,15072.900390625
897.68118806026,8110.7001953125
1989.88120397343,10602.7998046875
1559.38346693241,12866.2001953125
1602.12067037461,12717.2001953125
1715.9267620994,17864.0
1617.32919328366,12912.099609375
1913.00796444569,14171.2001953125
1789.64445085908,14957.2998046875
1797.86427470005,15586.400390625
1301.40212835154,8836.2998046875
1911.88888160527,14754.2001953125
1854.7437093401,16030.7001953125
1215.78794748579,8078.5
1441.47459120331,12012.2998046875
1922.33885222137,16546.19921875
1743.54175724255,14024.900390625
1051.84732318089,9114.900390625
1044.32202567281,9349.400390625
1162.54029751364,8806.5
1438.17080205341,10861.900390625
1554.83552228786,12499.900390625
1244.06940279186,12203.400390625
1481.08185982621,10700.900390625
1907.48093368947,17489.0
928.153029734011,7935.89990234375
1868.57119848909,15305.5
995.022907143866,7695.39990234375
1951.09242060074,16196.900390625
1436.73519518509,10342.2998046875
1832.67133726982,15283.2001953125
1548.79672942459,12300.2001953125
891.057571949071,6506.0
1088.5447313966,8528.099609375
1697.28447694385,11232.2998046875
1900.53834332918,11918.900390625
2170.0134467519,17273.30078125
1017.95619784038,8057.89990234375
2397.64924142385,22083.69921875
1035.59957236739,8588.5
2083.51529290601,15626.7001953125
920.652345811489,7291.2998046875
1881.18315518183,17556.900390625
1560.78588444102,11903.7998046875
1720.1597419477,12147.599609375
1038.58939908425,10126.400390625
1681.9964332199,16449.400390625
1087.56742726397,10085.0
1018.8807108438,7917.39990234375
992.974299483972,8062.0
1058.94249549693,9570.900390625
1878.48078395971,20888.69921875
820.996949685008,7254.89990234375
2368.2149570492,30606.80078125
1185.80046999127,10064.7001953125
1736.39813737122,12680.0
2017.75982064158,43916.3984375
1076.0911480915,10325.400390625
1968.7881407622,15398.900390625
2078.37985204499,18875.0
1763.58757364362,12123.900390625
2107.46241830559,16336.400390625
1784.34584754172,10370.7001953125
2263.835088979,18875.900390625
1931.5908874243,14291.7001953125
1232.06777392211,14745.7001953125
978.871049077733,8438.599609375
2008.37346876811,16197.2998046875
1999.47381992138,14580.900390625
1010.39993844639,7776.7001953125
2136.93902468257,19632.0
1815.10536745759,18585.69921875
1397.71987772627,12277.7998046875
1968.11789389381,24708.69921875
1515.27915144144,11800.7998046875
1045.58221897887,12827.599609375
1027.22003865449,9582.400390625
1879.38959327279,16505.400390625
1983.45716951531,16231.400390625
1075.1434693605,7464.0
2246.69824199561,17739.5
1016.93055752615,6180.39990234375
1831.37049256679,17695.19921875
1971.69788979571,16281.2998046875
1652.29585435167,7653.2001953125
1039.37669970117,9800.7001953125
941.178294191565,11235.7998046875
1120.35940565464,13299.900390625
1158.85872880616,10376.0
1089.59398293318,7387.7001953125
1567.28331416107,9462.5
1407.25558171847,9872.900390625
1280.95993298659,13838.900390625
1800.43533634127,15593.900390625
1884.32233401742,15686.900390625
1142.13697156662,9530.5
1194.14013192304,12160.900390625
